review_id,restaurant_id,rating,review_text,review_date
REV-00847,CLT-191,5,Service was fast even on a busy Saturday night. The appetizer sampler was absolutely delicious. Great service — our waiter was knowledgeable about the menu.,2023-08-19
REV-00848,CLT-192,5,"The decor gives it a cozy, authentic feel. The dumplings is a must-try if you visit P.F. Chang's. Love the ambiance — perfect for a date night in Greater Charlotte. Our server was friendly and attentive.",2024-12-02
REV-00849,CLT-192,5,The asian flavors were authentic and well-balanced. The menu has a good selection but nothing really wowed me. It's a decent option if you're in the Greater Charlotte area.,2023-03-01
REV-00850,CLT-192,3,"It's an okay spot for a casual meal. I'd give it another try, but I wasn't blown away. The staff seemed disinterested — not what I expect in Greater Charlotte.",2023-03-17
REV-00851,CLT-192,4,"The decor gives it a cozy, authentic feel. They accommodated our dietary restrictions without any fuss. The outdoor patio is fantastic, especially in the evening. The decor gives it a cozy, authentic feel. The menu has a great variety of asian options. Best asian food I've had in Charlotte.",2024-10-14
REV-00852,CLT-193,5,The vietnamese flavors were authentic and well-balanced. The staff at Phở Cali Thai made us feel welcome from the start. Great spot for brunch in the Greater Charlotte area. The vietnamese flavors were authentic and well-balanced. They accommodated our dietary restrictions without any fuss. They accommodated our dietary restrictions without any fuss.,2024-01-08
REV-00853,CLT-193,4,"Love the ambiance — perfect for a date night in Greater Charlotte. The chef clearly knows vietnamese cuisine inside and out. The energy in this place is always lively and welcoming. The decor gives it a cozy, authentic feel. Their signature dish rivals anything I've had in Greater Charlotte. The energy in this place is always lively and welcoming.",2023-11-04
REV-00854,CLT-193,4,"The vietnamese flavors were authentic and well-balanced. The decor gives it a cozy, authentic feel. The appetizer sampler is a must-try if you visit Phở Cali Thai. Every dish we ordered was fresh and flavorful. Love the ambiance — perfect for a date night in Greater Charlotte. The staff at Phở Cali Thai made us feel welcome from the start.",2024-05-13
REV-00855,CLT-194,3,The lighting was harsh and uninviting. Average sushi restaurant in Charlotte. The sushi flavors were authentic and well-balanced.,2023-01-09
REV-00856,CLT-194,4,The sushi flavors were authentic and well-balanced. The spicy tuna roll is a must-try if you visit Omakase. Great service — our waiter was knowledgeable about the menu.,2024-08-20
REV-00857,CLT-194,3,"The spicy tuna roll was overcooked and dry. The menu has a good selection but nothing really wowed me. The outdoor patio is fantastic, especially in the evening. Their miso soup rivals anything I've had in Greater Charlotte. Our server was friendly and attentive. Our server was friendly and attentive.",2023-05-02
REV-00858,CLT-194,5,The energy in this place is always lively and welcoming. The team here really knows how to take care of their guests. Love the ambiance — perfect for a date night in Greater Charlotte. It's a decent option if you're in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss. The chef clearly knows sushi cuisine inside and out.,2024-03-27
REV-00859,CLT-195,3,Nothing about the pepperoni pizza stood out — very forgettable. Wouldn't order the buffalo wings again. The garlic knots was bland and underseasoned. The pizza flavors were authentic and well-balanced.,2023-03-12
REV-00860,CLT-195,1,Disappointed with the margherita — it tasted like it sat under a heat lamp. The service was slow and inattentive. We waited over 30 minutes just to get our drinks. Our server seemed overwhelmed and forgot our order twice. The garlic knots was overcooked and dry.,2024-06-16
REV-00861,CLT-195,3,"Wouldn't order the garlic knots again. The margherita was fine — nothing special, nothing terrible. The margherita is a must-try if you visit Farley's Pizzeria.",2024-12-18
REV-00862,CLT-195,5,"Our server was friendly and attentive. The decor gives it a cozy, authentic feel. Best pizza food I've had in Charlotte. It's a decent option if you're in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss. I'd give it another try, but I wasn't blown away.",2023-12-10
REV-00863,CLT-195,4,The staff at Farley's Pizzeria made us feel welcome from the start. Love the ambiance — perfect for a date night in Greater Charlotte. The menu has a great variety of pizza options. Great service — our waiter was knowledgeable about the menu. It's an okay spot for a casual meal. The pizza flavors were authentic and well-balanced.,2023-06-07
REV-00864,CLT-195,4,"The pepperoni pizza was absolutely delicious. Great service — our waiter was knowledgeable about the menu. The decor gives it a cozy, authentic feel. The chef clearly knows pizza cuisine inside and out.",2023-02-27
REV-00865,CLT-196,4,Best chicken food I've had in Charlotte. The appetizer sampler was absolutely delicious. The special of the day is a must-try if you visit The Roasting Company. Service was fast even on a busy Saturday night.,2024-05-02
REV-00866,CLT-196,4,The menu has a great variety of chicken options. The Greater Charlotte location has a great vibe. We loved the signature dish — perfectly prepared. The staff at The Roasting Company made us feel welcome from the start. The Greater Charlotte location has a great vibe. The staff at The Roasting Company made us feel welcome from the start.,2024-02-09
REV-00867,CLT-196,4,"The energy in this place is always lively and welcoming. Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. We loved the special of the day — perfectly prepared. The special of the day was fine — nothing special, nothing terrible.",2024-09-26
REV-00868,CLT-197,5,"The decor gives it a cozy, authentic feel. The South End location has a great vibe. The team here really knows how to take care of their guests. The chef clearly knows italian cuisine inside and out. They accommodated our dietary restrictions without any fuss. Service was fast even on a busy Saturday night.",2023-11-04
REV-00869,CLT-197,3,The service was slow and inattentive. Service was fast even on a busy Saturday night. Unfortunately the service ruined what could have been a good meal. Best italian food I've had in Charlotte. The tiramisu was bland and underseasoned.,2024-04-21
REV-00870,CLT-197,5,They accommodated our dietary restrictions without any fuss. Their tiramisu rivals anything I've had in South End. The italian flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in South End. The team here really knows how to take care of their guests.,2023-06-04
REV-00871,CLT-197,4,"Their tiramisu rivals anything I've had in South End. The margherita pizza was fine — nothing special, nothing terrible. Average italian restaurant in Charlotte. The outdoor patio is fantastic, especially in the evening.",2023-07-14
REV-00872,CLT-197,5,"The menu has a great variety of italian options. The menu has a good selection but nothing really wowed me. The decor gives it a cozy, authentic feel. We couldn't stop eating the tiramisu. They accommodated our dietary restrictions without any fuss. Love the ambiance — perfect for a date night in South End.",2024-10-07
REV-00873,CLT-197,3,It was uncomfortably crowded and the tables are too close together. The restaurant was way too loud — couldn't hear our conversation. Our server seemed overwhelmed and forgot our order twice. The energy in this place is always lively and welcoming. Disappointed with the lasagna — it tasted like it sat under a heat lamp. Some dishes were better than others at Capishe.,2024-01-14
REV-00874,CLT-198,5,"Service was fast even on a busy Saturday night. The team here really knows how to take care of their guests. The team here really knows how to take care of their guests. The outdoor patio is fantastic, especially in the evening. The korean flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in South End.",2024-05-15
REV-00875,CLT-198,4,"Their signature dish rivals anything I've had in South End. We couldn't stop eating the appetizer sampler. The outdoor patio is fantastic, especially in the evening.",2024-04-05
REV-00876,CLT-198,4,The team here really knows how to take care of their guests. The menu has a great variety of korean options. The korean flavors were authentic and well-balanced. Great service — our waiter was knowledgeable about the menu.,2023-10-07
REV-00877,CLT-198,4,Great spot for brunch in the South End area. Love the ambiance — perfect for a date night in South End. The house salad is a must-try if you visit Seoul Food Meat Co.. They accommodated our dietary restrictions without any fuss. Best korean food I've had in Charlotte. Average korean restaurant in Charlotte.,2024-01-13
REV-00878,CLT-198,5,Great service — our waiter was knowledgeable about the menu. Our server was friendly and attentive. The chef clearly knows korean cuisine inside and out. Love the ambiance — perfect for a date night in South End.,2023-01-18
REV-00879,CLT-198,5,"The staff at Seoul Food Meat Co. made us feel welcome from the start. Great service — our waiter was knowledgeable about the menu. The outdoor patio is fantastic, especially in the evening. The South End location has a great vibe. The South End location has a great vibe.",2024-12-31
REV-00880,CLT-198,4,Best korean food I've had in Charlotte. Love the ambiance — perfect for a date night in South End. Service was fast even on a busy Saturday night.,2024-02-27
REV-00881,CLT-198,5,The South End location has a great vibe. The team here really knows how to take care of their guests. The appetizer sampler is a must-try if you visit Seoul Food Meat Co..,2023-06-12
REV-00882,CLT-199,5,We couldn't stop eating the special of the day. Some dishes were better than others at Buffalo Wings & Rings. Some dishes were better than others at Buffalo Wings & Rings. We couldn't stop eating the house salad. The energy in this place is always lively and welcoming.,2023-01-20
REV-00883,CLT-199,5,"The energy in this place is always lively and welcoming. The special of the day is a must-try if you visit Buffalo Wings & Rings. The decor gives it a cozy, authentic feel. The chef clearly knows wings cuisine inside and out. Their signature dish rivals anything I've had in Greater Charlotte.",2023-06-05
REV-00884,CLT-199,4,"Great service — our waiter was knowledgeable about the menu. The chef clearly knows wings cuisine inside and out. Service was fast even on a busy Saturday night. I'd give it another try, but I wasn't blown away. Average wings restaurant in Charlotte.",2023-07-09
REV-00885,CLT-200,5,Love the ambiance — perfect for a date night in Greater Charlotte. The energy in this place is always lively and welcoming. Love the ambiance — perfect for a date night in Greater Charlotte. They accommodated our dietary restrictions without any fuss. The chef clearly knows japanese cuisine inside and out. Every dish we ordered was fresh and flavorful.,2023-08-10
REV-00886,CLT-200,5,"The decor gives it a cozy, authentic feel. Great service — our waiter was knowledgeable about the menu. Great service — our waiter was knowledgeable about the menu. Love the ambiance — perfect for a date night in Greater Charlotte. The miso soup was absolutely delicious.",2023-02-21
REV-00887,CLT-200,5,They accommodated our dietary restrictions without any fuss. We loved the sushi — perfectly prepared. Love the ambiance — perfect for a date night in Greater Charlotte. Our server was friendly and attentive. Every dish we ordered was fresh and flavorful.,2023-05-03
REV-00888,CLT-201,5,We loved the wings — perfectly prepared. The Greater Charlotte location has a great vibe. We loved the wings — perfectly prepared. The energy in this place is always lively and welcoming. The chef clearly knows american cuisine inside and out.,2023-03-06
REV-00889,CLT-201,3,They accommodated our dietary restrictions without any fuss. My wings arrived cold and had to be sent back. The food was mediocre at best for a american restaurant. Best american food I've had in Charlotte.,2024-03-18
REV-00890,CLT-201,4,The chef clearly knows american cuisine inside and out. The team here really knows how to take care of their guests. Every dish we ordered was fresh and flavorful. The wings is a must-try if you visit Common Market - Oakwold. The steak was absolutely delicious. Great service — our waiter was knowledgeable about the menu.,2024-05-15
REV-00891,CLT-201,2,Wouldn't order the mac and cheese again. The staff seemed disinterested — not what I expect in Greater Charlotte. Unfortunately the service ruined what could have been a good meal.,2024-07-07
REV-00892,CLT-201,5,"The decor gives it a cozy, authentic feel. Service was fast even on a busy Saturday night. The team here really knows how to take care of their guests. Our server was friendly and attentive. The american flavors were authentic and well-balanced.",2024-10-22
REV-00893,CLT-202,3,"I'd give it another try, but I wasn't blown away. The energy in this place is always lively and welcoming. Average american restaurant in Charlotte. The chef clearly knows american cuisine inside and out.",2023-12-16
REV-00894,CLT-202,1,It was uncomfortably crowded and the tables are too close together. We waited over 30 minutes just to get our drinks. Parking was a nightmare near La Caseta. The restaurant was way too loud — couldn't hear our conversation.,2024-07-17
REV-00895,CLT-202,1,The lighting was harsh and uninviting. Unfortunately the service ruined what could have been a good meal. The staff seemed disinterested — not what I expect in Greater Charlotte. Wouldn't order the mac and cheese again.,2024-02-22
REV-00896,CLT-202,1,Not the nicest spot in Greater Charlotte — a bit run down. The steak was bland and underseasoned. Our server seemed overwhelmed and forgot our order twice.,2024-12-12
REV-00897,CLT-202,4,The staff at La Caseta made us feel welcome from the start. The burger was absolutely delicious. The menu has a good selection but nothing really wowed me. The Greater Charlotte location has a great vibe.,2023-09-17
REV-00898,CLT-202,2,"Unfortunately the service ruined what could have been a good meal. I'd give it another try, but I wasn't blown away. For the price, I expected much better american food.",2024-09-26
REV-00899,CLT-203,1,The restaurant was way too loud — couldn't hear our conversation. The service was slow and inattentive. It's convenient if you live nearby but I wouldn't drive across town for it. Nothing about the house salad stood out — very forgettable. Not the nicest spot in Greater Charlotte — a bit run down. We waited over 30 minutes just to get our drinks.,2023-09-16
REV-00900,CLT-203,2,The lighting was harsh and uninviting. The place could use a serious deep clean. We waited over 30 minutes just to get our drinks.,2023-11-14
REV-00901,CLT-203,3,They accommodated our dietary restrictions without any fuss. Their special of the day rivals anything I've had in Greater Charlotte. The lighting was harsh and uninviting. Unfortunately the service ruined what could have been a good meal. It's convenient if you live nearby but I wouldn't drive across town for it. Every dish we ordered was fresh and flavorful.,2024-04-19
REV-00902,CLT-203,3,"It's convenient if you live nearby but I wouldn't drive across town for it. The Greater Charlotte location has a great vibe. It's a decent option if you're in the Greater Charlotte area. The staff at On The Border made us feel welcome from the start. The outdoor patio is fantastic, especially in the evening. Best tex-mex food I've had in Charlotte.",2024-09-07
REV-00903,CLT-203,3,The lighting was harsh and uninviting. The menu has a good selection but nothing really wowed me. Service was fast even on a busy Saturday night.,2024-05-12
REV-00904,CLT-203,5,Love the ambiance — perfect for a date night in Greater Charlotte. It's an okay spot for a casual meal. Great spot for brunch in the Greater Charlotte area. The team here really knows how to take care of their guests. It's an okay spot for a casual meal. Great spot for brunch in the Greater Charlotte area.,2024-03-24
REV-00905,CLT-203,4,"The energy in this place is always lively and welcoming. Their appetizer sampler rivals anything I've had in Greater Charlotte. Average tex-mex restaurant in Charlotte. The menu has a good selection but nothing really wowed me. The outdoor patio is fantastic, especially in the evening. Best tex-mex food I've had in Charlotte.",2023-01-25
REV-00906,CLT-203,2,"Unfortunately the service ruined what could have been a good meal. We waited over 30 minutes just to get our drinks. The special of the day was overcooked and dry. For the price, I expected much better tex-mex food.",2024-12-19
REV-00907,CLT-204,5,We loved the steak — perfectly prepared. Great spot for brunch in the Elizabeth area. The american flavors were authentic and well-balanced. The wings is a must-try if you visit Greenway Restaurant. The staff at Greenway Restaurant made us feel welcome from the start.,2023-06-26
REV-00908,CLT-204,5,We couldn't stop eating the fries. The menu has a great variety of american options. The chef clearly knows american cuisine inside and out.,2023-09-10
REV-00909,CLT-204,4,"The staff at Greenway Restaurant made us feel welcome from the start. Our server was friendly and attentive. The wings is a must-try if you visit Greenway Restaurant. They accommodated our dietary restrictions without any fuss. Best american food I've had in Charlotte. The decor gives it a cozy, authentic feel.",2024-10-12
REV-00910,CLT-204,5,"Their steak rivals anything I've had in Elizabeth. The menu has a good selection but nothing really wowed me. It's an okay spot for a casual meal. I'd give it another try, but I wasn't blown away. The outdoor patio is fantastic, especially in the evening.",2024-07-02
REV-00911,CLT-204,4,"Great service — our waiter was knowledgeable about the menu. Great spot for brunch in the Elizabeth area. Great spot for brunch in the Elizabeth area. Love the ambiance — perfect for a date night in Elizabeth. The decor gives it a cozy, authentic feel.",2024-06-29
REV-00912,CLT-204,5,Service was fast even on a busy Saturday night. The american flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in Elizabeth.,2023-11-10
REV-00913,CLT-205,4,Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. Every dish we ordered was fresh and flavorful. The team here really knows how to take care of their guests. The menu has a great variety of thai options.,2024-06-16
REV-00914,CLT-205,3,The place could use a serious deep clean. They accommodated our dietary restrictions without any fuss. Average thai restaurant in Charlotte. The staff at Thai Taste made us feel welcome from the start. Disappointed with the green curry — it tasted like it sat under a heat lamp.,2024-02-06
REV-00915,CLT-205,4,Great service — our waiter was knowledgeable about the menu. The menu has a good selection but nothing really wowed me. Average thai restaurant in Charlotte. We loved the green curry — perfectly prepared. They accommodated our dietary restrictions without any fuss.,2024-07-17
REV-00916,CLT-205,5,The staff at Thai Taste made us feel welcome from the start. Average thai restaurant in Charlotte. They accommodated our dietary restrictions without any fuss. Best thai food I've had in Charlotte. The pad thai was absolutely delicious.,2023-10-12
REV-00917,CLT-206,4,"Their fries rivals anything I've had in Greater Charlotte. It's a decent option if you're in the Greater Charlotte area. I'd give it another try, but I wasn't blown away. The bacon burger is a must-try if you visit Red Robin. Great service — our waiter was knowledgeable about the menu.",2023-08-31
REV-00918,CLT-206,2,Nothing about the fries stood out — very forgettable. The food was mediocre at best for a burger restaurant. The place could use a serious deep clean. Some dishes were better than others at Red Robin. The staff seemed disinterested — not what I expect in Greater Charlotte.,2023-06-27
REV-00919,CLT-207,3,"Their burger rivals anything I've had in Uptown. The team here really knows how to take care of their guests. The decor gives it a cozy, authentic feel. Unfortunately the service ruined what could have been a good meal. It's an okay spot for a casual meal.",2024-04-01
REV-00920,CLT-207,3,"It's an okay spot for a casual meal. For the price, I expected much better american food. Nothing about the grilled chicken stood out — very forgettable.",2023-06-03
REV-00921,CLT-207,2,We waited over 30 minutes just to get our drinks. I've had better american food from a food truck. The place could use a serious deep clean. Average american restaurant in Charlotte. Our server seemed overwhelmed and forgot our order twice. Average american restaurant in Charlotte.,2024-02-18
REV-00922,CLT-207,5,The staff at French Quarter Restaurant made us feel welcome from the start. Their steak rivals anything I've had in Uptown. The chef clearly knows american cuisine inside and out. The menu has a great variety of american options. Great service — our waiter was knowledgeable about the menu.,2024-01-04
REV-00923,CLT-207,4,They accommodated our dietary restrictions without any fuss. The staff at French Quarter Restaurant made us feel welcome from the start. They accommodated our dietary restrictions without any fuss. The energy in this place is always lively and welcoming. The grilled chicken was absolutely delicious. We loved the wings — perfectly prepared.,2023-06-12
REV-00924,CLT-208,2,The place could use a serious deep clean. It's an okay spot for a casual meal. My Caesar salad arrived cold and had to be sent back.,2023-11-16
REV-00925,CLT-208,5,The chef clearly knows steak_house cuisine inside and out. Love the ambiance — perfect for a date night in Uptown. The staff at Fleming's made us feel welcome from the start.,2023-01-18
REV-00926,CLT-208,2,Disappointed with the ribeye — it tasted like it sat under a heat lamp. The ribeye was overcooked and dry. The place could use a serious deep clean. My ribeye arrived cold and had to be sent back.,2023-11-30
REV-00927,CLT-209,1,The buffalo wings was overcooked and dry. Our server seemed overwhelmed and forgot our order twice. It's an okay spot for a casual meal. The place could use a serious deep clean. Our server seemed overwhelmed and forgot our order twice.,2023-06-29
REV-00928,CLT-209,2,The restaurant was way too loud — couldn't hear our conversation. The garlic knots was bland and underseasoned. Unfortunately the service ruined what could have been a good meal. Not the nicest spot in Ballantyne — a bit run down.,2024-04-22
REV-00929,CLT-209,1,The lighting was harsh and uninviting. Not the nicest spot in Ballantyne — a bit run down. Our server seemed overwhelmed and forgot our order twice. The place could use a serious deep clean. Average pizza restaurant in Charlotte.,2024-01-20
REV-00930,CLT-209,3,Great spot for brunch in the Ballantyne area. Service was fast even on a busy Saturday night. They accommodated our dietary restrictions without any fuss.,2024-10-15
REV-00931,CLT-210,4,Love the ambiance — perfect for a date night in Greater Charlotte. The staff at Monterrey’s Restaurant made us feel welcome from the start. Some dishes were better than others at Monterrey’s Restaurant. They accommodated our dietary restrictions without any fuss. The menu has a great variety of american options. The fries is a must-try if you visit Monterrey’s Restaurant.,2024-10-17
REV-00932,CLT-210,3,"Disappointed with the burger — it tasted like it sat under a heat lamp. The grilled chicken was bland and underseasoned. Average american restaurant in Charlotte. I'd give it another try, but I wasn't blown away. Some dishes were better than others at Monterrey’s Restaurant.",2023-03-21
REV-00933,CLT-210,2,Not the nicest spot in Greater Charlotte — a bit run down. We waited over 30 minutes just to get our drinks. The staff seemed disinterested — not what I expect in Greater Charlotte. The menu has a good selection but nothing really wowed me. The place could use a serious deep clean.,2023-01-26
REV-00934,CLT-210,2,The service was slow and inattentive. The place could use a serious deep clean. Parking was a nightmare near Monterrey’s Restaurant. Had to flag someone down just to get the check. The menu has a good selection but nothing really wowed me.,2024-01-22
REV-00935,CLT-210,2,"The place could use a serious deep clean. Some dishes were better than others at Monterrey’s Restaurant. Had to flag someone down just to get the check. I'd give it another try, but I wasn't blown away. Nothing about the steak stood out — very forgettable. Nothing about the steak stood out — very forgettable.",2024-08-04
REV-00936,CLT-210,5,Best american food I've had in Charlotte. Our server was friendly and attentive. The menu has a great variety of american options. It's convenient if you live nearby but I wouldn't drive across town for it.,2024-09-23
REV-00937,CLT-210,5,"Great service — our waiter was knowledgeable about the menu. The outdoor patio is fantastic, especially in the evening. Love the ambiance — perfect for a date night in Greater Charlotte. Great spot for brunch in the Greater Charlotte area. Love the ambiance — perfect for a date night in Greater Charlotte.",2023-01-23
REV-00938,CLT-211,5,"The outdoor patio is fantastic, especially in the evening. Our server was friendly and attentive. Our server was friendly and attentive. The baklava is a must-try if you visit The Mad Greek. We couldn't stop eating the Greek salad.",2024-01-07
REV-00939,CLT-211,4,"Service was fast even on a busy Saturday night. The decor gives it a cozy, authentic feel. Their baklava rivals anything I've had in Greater Charlotte. Their baklava rivals anything I've had in Greater Charlotte. Service was fast even on a busy Saturday night. They accommodated our dietary restrictions without any fuss.",2024-08-25
REV-00940,CLT-211,2,Our server seemed overwhelmed and forgot our order twice. Our server seemed overwhelmed and forgot our order twice. We waited over 30 minutes just to get our drinks. It's a decent option if you're in the Greater Charlotte area. We waited over 30 minutes just to get our drinks. I've had better greek food from a food truck.,2023-02-03
REV-00941,CLT-211,3,The lighting was harsh and uninviting. Parking was a nightmare near The Mad Greek. The greek flavors were authentic and well-balanced. Our server was friendly and attentive. The energy in this place is always lively and welcoming.,2023-02-09
REV-00942,CLT-211,4,The Greater Charlotte location has a great vibe. They accommodated our dietary restrictions without any fuss. Great service — our waiter was knowledgeable about the menu.,2023-03-15
REV-00943,CLT-212,3,We couldn't stop eating the pepperoni pizza. I've had better pizza food from a food truck. It's an okay spot for a casual meal. Our server was friendly and attentive. Their calzone rivals anything I've had in Ballantyne.,2024-09-13
REV-00944,CLT-212,5,The team here really knows how to take care of their guests. Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. Every dish we ordered was fresh and flavorful. The staff at Libretto's Pizzaria made us feel welcome from the start.,2023-02-07
REV-00945,CLT-212,1,Our server seemed overwhelmed and forgot our order twice. The service was slow and inattentive. Not the nicest spot in Ballantyne — a bit run down.,2024-02-24
REV-00946,CLT-212,2,I've had better pizza food from a food truck. Our server seemed overwhelmed and forgot our order twice. It's a decent option if you're in the Ballantyne area. Had to flag someone down just to get the check. Had to flag someone down just to get the check.,2023-12-01
REV-00947,CLT-212,5,The energy in this place is always lively and welcoming. It's an okay spot for a casual meal. Service was fast even on a busy Saturday night. It's an okay spot for a casual meal. Service was fast even on a busy Saturday night. Our server was friendly and attentive.,2024-10-08
REV-00948,CLT-213,4,"Service was fast even on a busy Saturday night. Some dishes were better than others at Outback Steakhouse. I'd give it another try, but I wasn't blown away. Great spot for brunch in the Greater Charlotte area. Their wings rivals anything I've had in Greater Charlotte.",2023-02-10
REV-00949,CLT-213,2,We waited over 30 minutes just to get our drinks. The staff seemed disinterested — not what I expect in Greater Charlotte. I've had better american food from a food truck. Parking was a nightmare near Outback Steakhouse. It was uncomfortably crowded and the tables are too close together.,2023-09-29
REV-00950,CLT-213,5,Great spot for brunch in the Greater Charlotte area. We couldn't stop eating the fries. It's convenient if you live nearby but I wouldn't drive across town for it.,2024-02-11
REV-00951,CLT-213,4,"Great service — our waiter was knowledgeable about the menu. We couldn't stop eating the wings. The outdoor patio is fantastic, especially in the evening.",2024-11-10
REV-00952,CLT-214,4,"The outdoor patio is fantastic, especially in the evening. Great service — our waiter was knowledgeable about the menu. Love the ambiance — perfect for a date night in South End. The pizza flavors were authentic and well-balanced.",2024-05-06
REV-00953,CLT-214,4,"The outdoor patio is fantastic, especially in the evening. The outdoor patio is fantastic, especially in the evening. The staff at Hawthorne's NY Pizza & Bar made us feel welcome from the start. Service was fast even on a busy Saturday night.",2024-12-09
REV-00954,CLT-214,2,"Disappointed with the pepperoni pizza — it tasted like it sat under a heat lamp. For the price, I expected much better pizza food. It's convenient if you live nearby but I wouldn't drive across town for it.",2023-05-05
REV-00955,CLT-214,3,We waited over 30 minutes just to get our drinks. The buffalo wings was overcooked and dry. Love the ambiance — perfect for a date night in South End. The pepperoni pizza was bland and underseasoned. The margherita was bland and underseasoned. The food was mediocre at best for a pizza restaurant.,2024-07-12
REV-00956,CLT-214,2,The restaurant was way too loud — couldn't hear our conversation. Our server seemed overwhelmed and forgot our order twice. It was uncomfortably crowded and the tables are too close together.,2024-10-08
REV-00957,CLT-215,4,Our server was friendly and attentive. The chef clearly knows caribbean cuisine inside and out. The energy in this place is always lively and welcoming. Love the ambiance — perfect for a date night in Greater Charlotte. They accommodated our dietary restrictions without any fuss.,2024-10-19
REV-00958,CLT-215,3,Best caribbean food I've had in Charlotte. Service was fast even on a busy Saturday night. The staff seemed disinterested — not what I expect in Greater Charlotte.,2023-01-18
REV-00959,CLT-215,5,The team here really knows how to take care of their guests. Our server was friendly and attentive. Great spot for brunch in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss. It's a decent option if you're in the Greater Charlotte area.,2023-09-09
REV-00960,CLT-215,4,"The house salad was absolutely delicious. Every dish we ordered was fresh and flavorful. Service was fast even on a busy Saturday night. The outdoor patio is fantastic, especially in the evening. The outdoor patio is fantastic, especially in the evening. I'd give it another try, but I wasn't blown away.",2023-07-09
REV-00961,CLT-215,5,Great spot for brunch in the Greater Charlotte area. Every dish we ordered was fresh and flavorful. Best caribbean food I've had in Charlotte. The special of the day is a must-try if you visit Hillside Caribbean Cuisine.,2023-10-11
REV-00962,CLT-215,3,It's convenient if you live nearby but I wouldn't drive across town for it. Average caribbean restaurant in Charlotte. Their appetizer sampler rivals anything I've had in Greater Charlotte.,2023-02-11
REV-00963,CLT-216,5,Service was fast even on a busy Saturday night. The menu has a good selection but nothing really wowed me. It's convenient if you live nearby but I wouldn't drive across town for it. They accommodated our dietary restrictions without any fuss. Great spot for brunch in the Matthews area. It's an okay spot for a casual meal.,2024-10-26
REV-00964,CLT-216,4,The menu has a great variety of arab options. Best arab food I've had in Charlotte. We couldn't stop eating the house salad.,2024-08-13
REV-00965,CLT-216,3,Wouldn't order the signature dish again. The appetizer sampler is a must-try if you visit Pita Kabob Grill. They accommodated our dietary restrictions without any fuss. Service was fast even on a busy Saturday night.,2023-12-19
REV-00966,CLT-216,4,Service was fast even on a busy Saturday night. Their house salad rivals anything I've had in Matthews. Our server was friendly and attentive. Every dish we ordered was fresh and flavorful. Great spot for brunch in the Matthews area. Best arab food I've had in Charlotte.,2023-08-25
REV-00967,CLT-217,5,"The decor gives it a cozy, authentic feel. Our server was friendly and attentive. The Uptown location has a great vibe.",2024-02-28
REV-00968,CLT-217,3,Nothing about the signature dish stood out — very forgettable. The chef clearly knows southern cuisine inside and out. Some dishes were better than others at Mert's Heart And Soul. Great spot for brunch in the Uptown area.,2024-01-23
REV-00969,CLT-217,2,The food was mediocre at best for a southern restaurant. My appetizer sampler arrived cold and had to be sent back. Had to flag someone down just to get the check. Had to flag someone down just to get the check. It's a decent option if you're in the Uptown area.,2024-06-20
REV-00970,CLT-217,5,The staff at Mert's Heart And Soul made us feel welcome from the start. Our server was friendly and attentive. The Uptown location has a great vibe. Love the ambiance — perfect for a date night in Uptown. They accommodated our dietary restrictions without any fuss. The staff at Mert's Heart And Soul made us feel welcome from the start.,2023-05-17
REV-00971,CLT-217,2,"Our server seemed overwhelmed and forgot our order twice. The house salad was fine — nothing special, nothing terrible. Unfortunately the service ruined what could have been a good meal. Disappointed with the special of the day — it tasted like it sat under a heat lamp.",2023-09-05
REV-00972,CLT-217,5,"Great spot for brunch in the Uptown area. The Uptown location has a great vibe. The team here really knows how to take care of their guests. The menu has a great variety of southern options. The outdoor patio is fantastic, especially in the evening.",2023-09-15
REV-00973,CLT-217,5,"The decor gives it a cozy, authentic feel. It's convenient if you live nearby but I wouldn't drive across town for it. Our server was friendly and attentive. We couldn't stop eating the house salad. Great service — our waiter was knowledgeable about the menu.",2024-12-07
REV-00974,CLT-218,5,"The appetizer sampler is a must-try if you visit Salud Cervezeria. The Greater Charlotte location has a great vibe. The decor gives it a cozy, authentic feel. The house salad is a must-try if you visit Salud Cervezeria.",2023-04-10
REV-00975,CLT-218,4,Our server was friendly and attentive. The staff at Salud Cervezeria made us feel welcome from the start. The chef clearly knows latin_food cuisine inside and out.,2023-04-06
REV-00976,CLT-218,5,"The outdoor patio is fantastic, especially in the evening. The energy in this place is always lively and welcoming. The staff at Salud Cervezeria made us feel welcome from the start. We loved the signature dish — perfectly prepared.",2024-08-12
REV-00977,CLT-218,4,"They accommodated our dietary restrictions without any fuss. The menu has a good selection but nothing really wowed me. Best latin_food food I've had in Charlotte. Best latin_food food I've had in Charlotte. Best latin_food food I've had in Charlotte. The decor gives it a cozy, authentic feel.",2024-09-25
